Temperature,Humidity,WindSpeed,EDP,Hour,DayOfWeek,Month
25.248357076505616,64.86173569882881,4.6476885381006925,0.0,0,2,7
26.537972063511575,64.59547575672201,3.7658630430508193,0.0,1,2,7
27.289606407753695,65.09756174807511,3.530525614065048,0.0,2,2,7
27.392600365352624,63.072116213120275,3.534270246429743,0.0,3,2,7
27.71905734713633,60.5867197553422,2.2750821674869672,0.0,4,2,7
27.616633714246717,60.28126410517818,4.314247332595274,0.0,5,2,7
27.545987962239394,58.58769629866471,5.465648768921554,0.0,6,2,7
27.784889328623937,58.77343297917532,2.575251813786543,0.0,7,2,7
27.325884849090723,57.610922589709865,2.8490064225776974,0.0,8,2,7
27.30916935273248,55.86382740414846,3.708306250206723,0.0,9,2,7
26.1991466938853,57.52215116558675,3.986502775262066,0.0,10,2,7
25.247601670829614,55.992915780657846,2.7791563500289778,0.0,11,2,7
25.10443179750238,53.040329876120225,2.6718139511015693,0.0,12,2,7
24.321973482626998,55.90883744855007,4.17136828118997,0.0,13,2,7
23.44217585880588,55.36876928548851,2.5214780096325726,0.0,14,2,7
22.518757552243002,56.00382732310747,5.057122226218915,0.0,15,2,7
22.573732933430914,55.73695984463727,4.3240839693947954,0.0,16,2,7
21.90968138092464,58.028982774181436,4.611676288840868,0.0,17,2,7
22.515499761247977,60.931280119116195,3.1607824767773613,0.0,18,2,7
21.947616333207186,61.62535865691616,4.975545127122359,0.0,19,2,7
22.162336669724038,62.31434102333618,2.893665025993972,0.0,20,2,7
22.28057634440002,64.34805972832693,5.356240028570823,0.0,21,2,7
23.463994939209833,65.33365991681423,4.361636025047634,0.0,22,2,7
23.900982987389874,65.19102473695376,5.538036566465969,0.0,23,2,7
