Temperature,Humidity,WindSpeed,EDP,Hour,DayOfWeek,Month
32.24835707650561,79.86173569882881,3.3238442690503462,0.0,0,2,7
33.279153018409055,79.59547575672201,2.8829315215254097,0.0,1,2,7
33.789606407753695,80.09756174807511,2.765262807032524,0.0,2,2,7
33.685493584166075,78.07211621312028,2.7671351232148718,0.0,3,2,7
33.853031943351894,75.5867197553422,2.137541083743484,0.0,4,2,7
33.65070788795765,75.28126410517818,3.157123666297637,0.0,5,2,7
33.545987962239394,73.58769629866471,3.732824384460777,0.0,6,2,7
33.818963502334874,73.77343297917531,2.287625906893272,0.0,7,2,7
33.459859445306286,72.61092258970987,2.4245032112888487,0.0,8,2,7
33.60206257154593,70.86382740414845,2.8541531251033616,0.0,9,2,7
32.699146693885304,72.52215116558673,2.993251387631033,0.0,10,2,7
31.98878262572709,70.99291578065784,2.389578175014489,0.0,11,2,7
32.10443179750238,68.04032987612023,2.3359069755507846,0.0,12,2,7
31.580792527729518,70.90883744855006,3.085684140594985,0.0,13,2,7
30.94217585880588,70.36876928548851,2.260739004816286,0.0,14,2,7
30.22586433342955,71.00382732310747,3.5285611131094576,0.0,15,2,7
30.439758337215356,70.73695984463727,3.1620419846973977,0.0,16,2,7
29.875607207213704,73.02898277418143,3.305838144420434,0.0,17,2,7
30.515499761247977,75.9312801191162,2.580391238388681,0.0,18,2,7
29.913542159496256,76.62535865691618,3.4877725635611796,0.0,19,2,7
30.028362073508475,77.31434102333618,2.446832512996986,0.0,20,2,7
29.987683125586567,79.34805972832693,3.6781200142854114,0.0,21,2,7
30.963994939209833,80.33365991681423,3.180818012523817,0.0,22,2,7
31.159802032492394,80.19102473695376,3.7690182832329846,0.0,23,2,7
31.982086980445025,81.56464365581401,1.6901274479551278,0.0,0,2,7
32.92858934239265,79.91667619968352,2.8504963247670663,0.0,1,2,7
33.045880388267754,77.3425581043213,2.890164056081244,0.0,2,2,7
33.59276984812897,80.01342795067426,2.7408648908631763,0.0,3,2,7
33.32780400612228,76.99824295641547,3.457701058851037,0.0,4,2,7
34.09622720740798,75.76433502174557,3.256633716556678,0.0,5,2,7
