Temperature,Humidity,WindSpeed,EDP,Hour,DayOfWeek,Month
28.72063664453306,68.56413784882056,2.58158187607748,0.0,17,2,7
28.52275462071483,68.8481204803974,2.231051737131635,0.0,18,2,7
29.099529847786734,68.7299101417634,2.0349010424950094,0.0,19,2,7
29.221556763942214,68.64905125118399,2.3310653372605232,0.0,20,2,7
30.525059215641555,66.26218450117315,3.066516687328133,0.0,21,2,7
28.955807752816884,66.14231013047703,2.2941586032422885,0.0,22,2,7
30.140495933867516,64.3773004801794,1.8959388748213624,0.0,23,2,7
29.68535118524872,63.11654001754318,2.4248010485105125,0.0,0,2,7
29.910558550551404,61.80709040473935,2.4497999377166253,0.0,1,2,7
29.5678633228114,62.27732821290622,2.314814420961806,0.0,2,2,7
28.585502494538964,60.109691940880836,2.373646802561631,0.0,3,2,7
28.822823222921777,60.14946927459051,2.058663691654391,0.0,4,2,7
28.638832447894213,59.40842861116417,2.273548690585019,0.0,5,2,7
27.38126558357801,59.95268966532743,2.549388425993595,0.0,6,2,7
27.412708174494014,61.48338261707844,2.6527394035771645,0.0,7,2,7
26.596288358443285,62.146419065362224,1.844866621703272,0.0,8,2,7
26.430032368675345,62.369856945632314,2.048497982496359,0.0,9,2,7
26.36572686014032,62.887684091253924,3.0461936378427303,0.0,10,2,7
25.49699130925015,63.78581138721227,2.579055436750034,0.0,11,2,7
26.46397969440333,66.91821504256477,2.31417275463214,0.0,12,2,7
26.261825806007664,66.60274562851417,2.0379022790968633,0.0,13,2,7
26.247205581870848,69.5106536393505,1.9264713092489307,0.0,14,2,7
26.587251401603744,69.0087411772692,2.2064657271378123,0.0,15,2,7
27.20049963339297,69.00740873587891,2.121843605745956,0.0,16,2,7
