Temperature,Humidity,WindSpeed,EDP,Hour,DayOfWeek,Month
5.1972260711891485,39.579015519179734,12.434662285344618,0.0,0,2,7
6.555338489527761,40.700753834877034,11.510964701748238,0.0,1,2,7
6.600606961081972,38.92205164590064,8.94281319723322,0.0,2,2,7
5.910170406914393,36.66474198490688,11.472729773938037,0.0,3,2,7
6.741259997163652,39.17643731227528,12.490391060646244,0.0,4,2,7
6.822301388173704,37.12350080669609,8.683297036488172,0.0,5,2,7
7.117807279054283,35.77086519388697,9.782120631330237,0.0,6,2,7
7.503728674181601,34.044401181981804,11.377068129148798,0.0,7,2,7
7.04844174062202,34.7706928578044,12.272799382587742,0.0,8,2,7
6.538323855523263,31.00510519452702,10.725233445802813,0.0,9,2,7
6.415167908272123,29.813789155168937,12.107349355829088,0.0,10,2,7
5.278809366822484,30.649350694301052,12.500493157930423,0.0,11,2,7
5.51876997212895,29.48998360114525,11.595187597059944,0.0,12,2,7
3.992980051903805,29.726077608478548,12.565950739567278,0.0,13,2,7
4.378494308322677,29.74770765690018,13.30440888015849,0.0,14,2,7
4.263605367029381,31.877900997290965,14.815193718837099,0.0,15,2,7
2.8810545928793365,31.25534529668858,9.331919626643582,0.0,16,2,7
3.8161705031664552,34.36027043084145,11.916622993634318,0.0,17,2,7
3.13998431315991,33.87451095270163,15.66862796942524,0.0,18,2,7
3.1327589384094767,36.403490020117495,13.088649935848037,0.0,19,2,7
3.5084538082994796,37.72388402427913,10.814288316832032,0.0,20,2,7
3.8215206161949027,40.41755840240777,14.018130069232466,0.0,21,2,7
4.796593313319698,38.818911342491006,10.515592769612129,0.0,22,2,7
4.419468449745133,39.88535404373404,13.641287277706423,0.0,23,2,7
4.153767685142589,41.52955031946061,11.762988152131516,0.0,0,2,7
5.304197555231332,38.81752475618518,9.517714992201345,0.0,1,2,7
6.411585291980957,39.40344498611059,10.06505865038842,0.0,2,2,7
5.7666741763412865,38.19974920664261,14.503532287934089,0.0,3,2,7
6.602255131887074,35.99685704688189,11.631385403871084,0.0,4,2,7
6.795489867704301,33.597208582571035,11.918557700223282,0.0,5,2,7
6.884532734895661,35.69620636481343,14.773434142418019,0.0,6,2,7
7.495134167352016,33.43701608393257,10.340211136887495,0.0,7,2,7
8.01873070919381,32.5592184340145,12.020893937869419,0.0,8,2,7
6.402151018818093,31.662550854835118,11.783459382114087,0.0,9,2,7
5.713168996559882,30.123014039837415,11.950870094676002,0.0,10,2,7
5.245925704638159,29.457525085877496,12.159645341537844,0.0,11,2,7
4.8725113912895734,31.503992988582688,8.023545287410482,0.0,12,2,7
5.0281153357561905,31.416456061052283,8.889914651387777,0.0,13,2,7
3.8286562029598272,30.298432115082015,9.888732457923268,0.0,14,2,7
3.196878093831469,30.35389024860143,14.628405665135434,0.0,15,2,7
3.735788389004853,33.771555094994156,13.082508096064853,0.0,16,2,7
2.50362246181325,33.181384508207614,12.734061841841877,0.0,17,2,7
2.388936095554027,35.71299843017239,11.639511902762797,0.0,18,2,7
2.8807379436470644,37.00505519371609,12.66639496722906,0.0,19,2,7
3.0874661095215816,38.659329803364244,10.378405008600154,0.0,20,2,7
3.8937542410990376,39.12863516390112,11.535680341029014,0.0,21,2,7
4.163066511121056,38.07901344253689,13.386040528810351,0.0,22,2,7
4.389910841573464,39.306906110926306,13.573513838755334,0.0,23,2,7
