Temperature,Humidity,WindSpeed,EDP,Hour,DayOfWeek,Month
38.166157005989795,84.25151346344344,1.3877879938806308,0.0,0,2,7
38.83429445245399,86.00892631550917,1.0168796203525272,0.0,1,2,7
40.53037396244099,86.0854678613654,0.9377589628802316,0.0,2,2,7
40.607105819036825,84.18090985551788,1.3421578893830872,0.0,3,2,7
40.11561448106326,83.18605145999844,1.264606121712397,0.0,4,2,7
40.01840773565565,80.11083671284683,0.49019195555997486,0.0,5,2,7
40.865296582777724,80.71754225579596,1.375589263024007,0.0,6,2,7
40.93482486907709,80.33452032005869,0.6549746354462771,0.0,7,2,7
39.74638499167574,77.44445230110338,1.096016362234827,0.0,8,2,7
40.1049729695126,74.39702399402739,0.9777199901218029,0.0,9,2,7
38.847765249747575,76.33954552990784,1.091649561524212,0.0,10,2,7
38.30651724214389,74.65650395121796,0.7351966195277622,0.0,11,2,7
37.96866045136341,75.95514232050124,0.753568488416114,0.0,12,2,7
37.47556612245136,74.64011325018221,0.8017817919344139,0.0,13,2,7
36.44648482002272,74.63463065865842,0.8615876736632044,0.0,14,2,7
35.27974071014594,78.42919122698365,1.008815887992932,0.0,15,2,7
35.05206103465039,77.71397991073422,0.9719179875772925,0.0,16,2,7
34.991737721366185,79.32007147453082,1.1893769275118262,0.0,17,2,7
34.73474942619474,79.42418175935532,0.931237075712089,0.0,18,2,7
33.951261938765,79.77890416331405,1.3417185668611311,0.0,19,2,7
36.22440764539733,82.25096396044363,1.1441392407639417,0.0,20,2,7
36.03430473371212,86.61441471438798,1.2798937278586442,0.0,21,2,7
36.43604120425962,83.37458657832177,0.5983884199356069,0.0,22,2,7
37.325274682626045,84.07327838616104,0.6444365726005814,0.0,23,2,7
37.676713557878735,83.9184519963856,1.4217854087681412,0.0,0,2,7
39.217277013782294,84.82165649012873,1.3699860347225066,0.0,1,2,7
39.53868415382381,83.46884281759394,1.3807810193174144,0.0,2,2,7
40.39077536540197,82.49828775160628,0.952415330479098,0.0,3,2,7
40.16026708466094,81.11720026903566,1.2315443868829103,0.0,4,2,7
41.85248579910227,79.89552765169347,1.1407423091726427,0.0,5,2,7
40.674678715439086,79.51287461623531,0.8519015189402828,0.0,6,2,7
40.4657820940273,78.75442640243222,0.7922624708972406,0.0,7,2,7
40.73330462424324,77.44976189055086,0.9402629882833976,0.0,8,2,7
39.66753851253884,75.88769476349893,1.188847806456439,0.0,9,2,7
39.75045859381219,74.69231773627925,1.0248330763573064,0.0,10,2,7
39.15215069699345,73.50096558743329,1.1358400480949837,0.0,11,2,7
37.66868812052708,75.57059866859316,0.8091852108643708,0.0,12,2,7
36.32110181436018,73.54282843067149,1.0120212366653456,0.0,13,2,7
36.62986125086074,74.76555635597339,1.1596481146943436,0.0,14,2,7
35.04791962530588,76.39838629541994,0.6972459500593858,0.0,15,2,7
35.07600573474561,77.54739867131642,0.7848966586790119,0.0,16,2,7
34.90994474901788,79.71219758370184,0.8557770326192128,0.0,17,2,7
35.41784605603257,78.87029314534239,1.1324510444788207,0.0,18,2,7
35.82300683146175,78.82245072538532,0.8007761861323808,0.0,19,2,7
35.690459852236955,82.29695461395701,1.0927864683428272,0.0,20,2,7
35.576687063082446,83.62212369340564,0.9610806911519801,0.0,21,2,7
37.083891030829896,84.5845478622234,1.0844006655188005,0.0,22,2,7
37.01760438163121,84.34202290737285,0.8918604530450948,0.0,23,2,7
